Level,Recommendations
PSV,Review and update of the Management accounting curriculum should be undertaken. It should be realigned with the CHED Memo No 39 series of 2006. Encourage the different stakeholders to participate in the review and update of the Management Accounting curriculum.
PSV,Encourage faculty members to prepare instructional materials in their field of specialization.
PSV,Data on the employability of the Management Accounting and Tourism Management graduates should be processed and interpreted.
