Level,Recommendations
PSV,"Representatives of cooperating agencies, linkages, alumni, industry and other stakeholders should be involved in the formulation, review and/or revision of the VMGO; and these should be documented."
PSV,"Effort should be made to reflect the updated Vision and Mission of the University in the different posters, manuals, handbooks, syllabi and other documents."
PSV,It will be easier on the part of the other stakeholders to understand the VMGO if the vernacular translation is also posted.
