Level,Recommendations
PSV,1. Conduct a wider study which is indicated as a need in Areas Needing Improvement.
PSV,"2. Constitute a committee to review and edit the present VMGOs to correct mistakes in grammar, and if possible, to keep them short and simple, brief enough to be interesting but adequate enough to cover the vital parts."
PSV,3. The corrected version along with the llocano translation may be printed in sufficient copies for dissemination.
PSV,4. Incorporate a discussion of the VMGOs in the Introductory part of each course syllabus to ensure that these are taken up as integral part of each course.
