Level,Recommendations
1,"1. Revisit the Vision and Mission of the University, the Goals of the College and the Objectives of the BAES Major in ESL and CA to consider possible revisions as these were formulated more than five years ago."
1,2. Consider consulting all stakeholders in the process of revising the VMGO.
1,"3. Cause the widest dissemination of the VMGO to faculty, staff, students and other stakeholders once these have been revised."
