Level,Recommendations
2,"It is suggested that the results of the survey on the problems, needs priorities and resources of the community be used as basis in defining a clear extension program of BS in Tourism Management."
2,A monitoring and evaluating system of extension activities/projects has to be established.
2,"It is suggested that a clear research framework be defined as the bases of the extension objectives of the program under study. This will contribute to the realization of the program's objectives,"
