Level,Recommendations
PSV,"Continues acquisition of recently published.professional books for major subjects,and regular subscription to professional journals would be necessary."
PSV,"To meet the required five copyrighted title within five years for every subject of the programs being evaluated, a collection mapping is suggested."
PSV,"To assist in the research and instruction needs of the library clients/users, there should be available subject bibliography, indexing and abstracting·of resources, pathfinder of programs and start of digitization."
PSV,To sustain a relevant and efficient collections regular weeding-out may be done.
