Level,Recommendations
4,1. Posters of the VMGO in all the programs under survey may be improved by enlarging the prints and the color combination for aesthetic value and beauty.
4,2. Replacement of old and faded billboards is recommended.
4,"3. The VMGO may be reviewed and updated to keep attuned with the vision, mission of the University."
