Level,Recommendations
1,"1. If budget warrants, the University Administration may consider the purchase of state of the art supplies and equipment specifically for the BSDC program."
1,"2. The University Administration may consider reviving the establishment of community radio station in order to strengthen the services of the University in terms of Instruction, Research and Development, Extension and Training and Production."
