Level,Recommendations
2,1. There is a need to encourage all the faculty to get involved in the production of instructional materials.
2,2. A tracer study on the employability of graduates is worth conducting because this will serve as feedback mechanism in the enhancement and improvement of the curriculum.
2,"3. Being a Center of Development, it is highly recommended that books of recent edition in the field of Ceramics Engineering be purchased."
