Level,Recommendations
PSV,"1. A distinct Extension Office for the department be established with the provision of a Radio Station and a service jeep for extension work, if funds permit."
PSV,2. Immediate formulation of monitoring instrument may be done to determine the impact of the extension project in the community.
PSV,"3. All faculty members of the department should be involved in extension work including the preparation of brochures, techno flyers, etc. in the dialect."
PSV,4. A billboard be placed in the barangay hall where extension activities are printed for information dissemination of the project.
PSV,5. Progress as well as terminal reports be made to monitor on-going and evaluate finished extension activities of the department.
PSV,6. Rewards and incentives may be given for outstanding extension and community involvement of barangay officials and members.
