Level,Recommendations
PSV,Faculty members with lisenced enjoined professional licenses should have their license be renewed
PSV,Create a committee to formulate policies on in breeding
PSV,"There should be more participation of faculty member in instructional development, modular development, attendance to professional enforcement and other activities of professional development"
PSV,Update course syllabus to include date and publication references materials; signature of faculty who prepared the syllabus may also include the VMGO of the university and the department
