Level,Recommendations
PSV,"1. Make a follow-up study on the VMGO sturdy to cover a wider number of stakeholders, and disseminate copies to all concerned stakeholders"
PSV,"2. Constitute a committee to review and edit the present VMGOs to correct mistakes in grammar and if possible to keep them short and simple, brief enough to be interesting but adequate enough to cover the vital parts."
PSV,3. Incorporate a discussion of the VMGOs in the introductory part of each course syllabus to ensure that these are taken up as integral part of each course
PSV,4. Dissemination of the revised VMGOs should include the Ilocano translation via various forms of media to enable the clientele including the non-English speaking Ilocanos to better understand and hence better appreciate this well-crafted document.
