Level,Recommendations
1,"['if', 'budget', 'warrants', 'the', 'university', 'administration', 'may', 'consider', 'the', 'purchase', 'of', 'state', 'of', 'the', 'art', 'supplies', 'and', 'equipment', 'specifically', 'for', 'the', 'bsdc', 'program']"
1,"['the', 'university', 'administration', 'may', 'consider', 'reviving', 'the', 'establishment', 'of', 'community', 'radio', 'station', 'in', 'order', 'to', 'strengthen', 'the', 'services', 'of', 'the', 'university', 'in', 'terms', 'of', 'instruction', 'research', 'and', 'development', 'extension', 'and', 'training', 'and', 'production']"
