Level,Recommendations
['psv'],"['representatives', 'of', 'cooperating', 'agencies', 'linkages', 'alumni', 'industry', 'and', 'other', 'stakeholders', 'should', 'be', 'involved', 'in', 'the', 'formulation', 'review', 'andor', 'revision', 'of', 'the', 'vmgo', 'and', 'these', 'should', 'be', 'documented']"
['psv'],"['effort', 'should', 'be', 'made', 'to', 'reflect', 'the', 'updated', 'vision', 'and', 'mission', 'of', 'the', 'university', 'in', 'the', 'different', 'posters', 'manuals', 'handbooks', 'syllabi', 'and', 'other', 'documents']"
['psv'],"['it', 'will', 'be', 'easier', 'on', 'the', 'part', 'of', 'the', 'other', 'stakeholders', 'to', 'understand', 'the', 'vmgo', 'if', 'the', 'vernacular', 'translation', 'is', 'also', 'posted']"
