Level,Recommendations
['psv'],"['add', 'to', 'the', 'filipiniana', 'collection', 'textbooks', 'in', 'resource', 'materials', 'authored', 'by', 'filipino', 'authors']"
['psv'],"['provide', 'document', 'to', 'show', 'that', 'the', 'chief', 'librarian', 'pparticipants', 'in', 'budget', 'preparations']"
['psv'],"['complete', 'list', 'of', 'inventory', 'of', 'library', 'facilities']"
