Level,Recommendations
1,enhance the policy on preservation general care and welfare of library materials
1,have a functional library integrated system that generates all the necessary services and reports
1,provide a separate area for additional computer units to be provided for online research purposes of the library and will serve as the information technology center of the library
1,consider rearranging the library setup to maximize area utilization
1,continuously enhance the collections as per curricular offerings
1,an airconditioning unit can be installed in the library to make the place more conducive to learning
1,continuously enhance the filipiniana collections of the library
