Level,Recommendations
2,the administration is encouraged to plan a sustainable and system exchange of library publications with other heis and line agencies
2,the administration may want to look into the commercialization of research outputs
2,all faculty members should be involved in research since it is one of the functions of every educational institution
2,the department may encourage their faculty to undertake research wherein output can be utilized either for institution development instructional processes or transfer of generated technology to the community
2,faculty and student should capitalize on the universitys established linkages and collaborations to all stakeholders in doing research activities
2,the institution may consider reducing the load of faculty members involved in research
2,consider revising the practicum syllabi so as to include practicum project as the final requirement to involve senior students in research and development activities
