Level,Recommendations
2,inculcate the importance of knowing by heart and mind the vision statement of the university among the faculty staff and students of the college of engineering for them to internalize its meaning and be able to foresee the big picture expected from each one of them
2,consider the posting of the visionmission in tarpaulin in all classrooms laboratory rooms and other offices in the college of engineering rando recitation and other relevant activities will encourage everyone to memorize and internalize the vmgo a more detailed and dedicated survey will validate the level of acceptance of the stakeholders about the vmgo
2,wider dissemination of the vmgo using other forms of media s recommended target includes alumni government and private agencies communities and other sectors encourage every stakeholder to embrace and become part of such challenging undertaking
2,conduct reviews about the objectives of the program and strengthen the elements in promoting research extension cultural values human relations and progressive development of the studentsgraduates
2,invite other stakeholders to actively participate in the review of the vmgo full documentation is necessary
