Level,Recommendations
1,install a vicinity map and development plan at the main entrance of the university
1,maintain the cleanliness inside and outside the building with its restrooms by hiring contractual staff
1,continue to make the college a conducive place for learning by improving the size of the rooms through continuous expansion
1,to take photos of the equipment and produce of the different colleges label them properly and post them inside and out of the rooms where they originated
1,put the fire extinguishers in their proper place so as not to endanger the mmsu community
