Level,Recommendations
psv,conduct a wider study which is indicated as a need in areas needing improvement
psv,constitute a committee to review and edit the present vmgos to correct mistakes in grammar and if possible to keep them short and simple brief enough to be interesting but adequate enough to cover the vital parts
psv,the corrected version along with the llocano translation may be printed in sufficient copies for dissemination
psv,incorporate a discussion of the vmgos in the introductory part of each course syllabus to ensure that these are taken up as integral part of each course
