Level,Recommendations
3,budget warrant lecture laboratory room refurbish conducive learn
3,administration consider establish review center inside campus prepare student licensure examination
3,regular renewal security personnel license
3,bulletin display board update
3,food servicescanteen college engineering improve
3,substantial update document present
