Level,Recommendations
1,install vicinity map development plan main entrance university
1,maintain cleanliness inside outside building restroom hire contractual staff
1,continue make college conducive place learn improve size room continuous expansion
1,take photo equipment produce different college label properly post inside room originate
1,put fire extinguisher proper place not_to endanger mmsu community
