Level,Recommendations
2,different stage planning various forum stakeholder meeting participation involvement student development university highly recommend
2,college engineering create support collegewide publication engineering student update information develop student ability skill journalism
2,university encourage faculty member staff conduct research regularly pertain student affair service client satisfaction especially time pandemic basis improve service student
2,license guidance counselor hire conform requirement stipulate cmo
2,recommend task force substantiate benchmark statement relevant update document
