Level,Recommendations
3,believe vision university attain suggest vision restate challenge inspire statement mmsu center development andor excellence area strength
3,suggest vision mission college university vision mission therefore goal aim college objective program
3,university vision mission print college catalogue programsactivities print material
3,increase level awareness understand external stakeholder airradio tv wider dissemination
