Level,Recommendations
4,posters of the vmgo in all the programs under survey may be improved by enlarging the prints and the color combination for aesthetic value and beauty
4,replacement of old and faded billboards is recommended
4,the vmgo may be reviewed and updated to keep attuned with the vision mission of the university
