Level,Recommendations
psv,the college and the department should prepare their research agendaprogram in line with the research agenda of the university based on regional and national priorities
psv,a research journal should be prepared for the college where research results or outputs can be published
psv,the university should allocate funds for the conduct of research activities of students to further encourage them to undergo thesis which could possibly generate income for the school from the patents or copyrights
psv,research manuscripts of students should be written in the prescribed format as stated in the guide for thesis which could possibly generate income for the school form the patents or copyrights
psv,proceedings should be made after each inhouse review is conducted
psv,regular research staff should be hired for the college to help manage the office and assist in the conduct of the different researches to be made by the faculty members
psv,the research office be equipped with the needed equipment such as the computer with printer to facilitate clerical job and filing of research outputs
