Level,Recommendations
psv,continues acquisition of recently publishedprofessional books for major subjectsand regular subscription to professional journals would be necessary
psv,to meet the required five copyrighted title within five years for every subject of the programs being evaluated a collection mapping is suggested
psv,to assist in the research and instruction needs of the library clientsusers there should be available subject bibliography indexing and abstractingof resources pathfinder of programs and start of digitization
psv,to sustain a relevant and efficient collections regular weedingout may be done
