Level,Recommendations
2,in the different stages of planning various fora and stakeholders meeting the participation or involvement of students for the development of the university is highly recommended
2,the college of engineering may create and support a collegewide publication for the engineering students for update of information as well as developing students ability and skills in journalism
2,the university may encourage faculty members or staff to conduct research regularly pertaining to students affairs and services such as client satisfaction especially in this time of pandemic as a basis for improving the services to the students
2,a licensed guidance counselor may be hired to conform to the requirement stipulated in the cmo
2,it is recommended that the task force may substantiate each benchmark statement with relevant and updated documents
