Level,Recommendations
psv,there must be local facilities to help students practice in the trimedia
psv,seal off old switches that may cause electrocution to innocent users of the laboratory remove female plug installed right above the gas tubesoutlets on laboratory tables this could cause fire or explosion
psv,documents on acceptable laboratory standards should be secured and be used as guide in maintaining safety in the laboratories
