Level,Recommendations
4,certificate of building occupancy from dpwh should be secured and posted in every building
4,if budget warrants major repairs of the roof and ceiling of the teatro llocandia which is one of the landmarks of mmsu may be considered
4,there should be periodic pest control inspection of all facilities of the university
4,if budget warrants provision of a more spacious student center or lounge equipped with facilities needed by the students may be considered
4,construction of a more spacious well ventilated screened doors and windows at the satellite canteen cafeteria in cafsd may be considered if funds are available
4,railings in the comfort room for persons with disabilities pwds may be installed
4,mechanisms to monitor the cleanliness and orderliness of comfort rooms should be given due importance
4,if funds are available stateoftheart classrooms installed with interactive board and multimedia equipment may be considered in the college
