Level,Recommendations
1,additional researches which clearly manifest the degree program are encouraged
1,publication of research results in local national and international publications is encouraged
1,a more effective selection of documents to include based on the survey instrument may be considered focus on documents relevant to the program under review
1,a more effective and friendly way of presenting and packaging documents may be considered
