Level,Recommendations
psv,inservice training personnel conduct provide reorientation implementation correct communication channel
psv,budgeting must participatory college involve budget preparation especially allocate fund research activity faculty personnel
psv,dean faculty administration work together strengthen linkage
psv,monitoring system implementation development plan
psv,regular update development plan
psv,function head office clearly state define
