Level,Recommendations
1,need involve stakeholder particularly faculty student community planning replanning research agenda make aware research activity college properly document
1,faculty member encourage conduct action research improve content delivery teachinglearning process
1,faculty member encourage establish sustain strengthen linkage agency possible funding support research
1,suggest research development plan specific program prepared provide faculty framework conduct research activity also serve basis monitoring whether activity implement plan
1,faculty member encourage publish complete research local national international refereed journal
1,technology generate research submit patent commercialize generate income college
1,encourage research output utilized extension instruction institutional development college
