Level,Recommendations
2,ramp toilet fixture student special need facility proper accommodation person disability provide
2,additional comfort room water facility student provision toilet inside different office take consideration
2,locker dress room inside university sport center student provide
2,classroom provide equipment supply instructional eg built projector similar equipment facilitate teachinglearning process
2,cleanliness proper facility everybodys concern
