Level,Recommendations
3,faculty member shall encourage develop instructional material book manual module area specialization give financial assistance cover production cost consider
3,faculty member write book shall secure isbn instructional material
3,creation textbook committee evaluate book faculty student different subject area
3,purchase additional instructional medium overhead projector lcd enhance teachinglearning process give priority
3,number hour intend research extension consultation assign task reflect workload aside subject assignment faculty
3,faculty shall encourage present paper not_only regional national also international forum conference
3,faculty shall encourage write publish paper reflect journal
3,systematic organize preparation accreditation document program observe
