Level,Recommendations
1,additional instructional facility equipment purchase student
1,comprehensive supervisory program include fourfold function academe viz instruction research extension production
1,tracer study graduate annually determine employability graduate
1,participative collaborative activity generate resource income among administration faculty staff student
