Level,Recommendations
3,hire additional guidance counsellor cater fully need student consider
3,proper guideline exist salary grade license guidance counsellor per ched civil service commission standard follow
3,best practice provision sanitary canteen per ched standard observe
3,periodic monitoring evaluation dormitory boarding house safeguard welfare student
3,best practice provision dormitory per ched standard observe
