Course,Area,Topic,In_Level_1,In_Level_2,In_Level_3,In_Level_4,Reoccurs,Topic_Length,Topic_Frequency,Appears_Multiple_Levels,Cosine_Score
ChemicalEngineering,Area7,"unit, learn, ventilation, fan, warrant",0,0,0,0,0,5,1,0,0.005685702598646642
ChemicalEngineering,Area7,"plan, collection, engineering, development, policy",0,0,0,0,0,5,1,0,0.016623992580015998
ChemicalEngineering,Area7,"library, evaluate, furthermore, standard, program",0,0,0,0,0,5,2,0,0.019158427482696107
ChemicalEngineering,Area7,"library, recent, book, acquisition, plan",0,0,0,0,0,5,1,0,0.013432304148827037
ChemicalEngineering,Area7,"library, evaluate, furthermore, standard, program",0,0,0,0,0,5,2,0,0.019158427482696107
ChemicalEngineering,Area7,"librarian, quantity, quality, determine, set",0,1,0,0,0,5,1,0,0.004337219532666505
ChemicalEngineering,Area7,"major, journal, book, recently, professional",0,0,0,0,0,5,2,0,0.006530532041303337
ChemicalEngineering,Area7,"sustain, program, collection, regular, subject",0,0,0,0,0,5,4,0,0.020744500593531598
ChemicalEngineering,Area7,"sustain, program, collection, regular, subject",0,0,0,0,0,5,4,0,0.020744500593531598
ChemicalEngineering,Area7,"mapping, evaluate, copyright, require, year",0,0,1,0,0,5,2,0,0.007060255265263006
ChemicalEngineering,Area7,"regular, relevant, weedingout, efficient, sustain",0,0,0,0,0,5,2,0,0.008752037015855281
ChemicalEngineering,Area8,"repair, classroom, checked, vandalism, wall",0,0,0,0,0,5,1,0,0.0033252250641944347
ChemicalEngineering,Area8,"extinguisher, personnel, orientation, regular, class",0,0,0,0,0,5,1,0,0.009337607427728841
ChemicalEngineering,Area8,"medical, supply, dental, label, desirable",0,0,0,0,0,5,1,0,0.0035304836148354253
ChemicalEngineering,Area8,"augur, constituent, ensure, college, provide",0,0,0,0,0,5,1,0,0.010828093692318127
ChemicalEngineering,Area8,"center, conduct, semester, drill, earthquake",0,0,0,0,0,5,1,0,0.009308666877282157
ChemicalEngineering,Area8,"pwd, person, inside, provide, facility",0,0,0,0,0,5,1,0,0.010449002626155113
ChemicalEngineering,Area8,"service, campus, powerhouse, completion, electrical",0,0,0,0,0,5,2,0,0.006048401931604781
ChemicalEngineering,Area8,"receive, visitor, form, lounge, faculty",1,1,0,0,1,5,1,1,0.008202703974829655
ChemicalEngineering,Area8,"room, building, properly, comfort, maintain",1,0,0,0,0,5,1,0,0.013912153284051817
ChemicalEngineering,Area8,"regularly, operate, require, recovery, material",1,0,0,0,0,5,1,0,0.006716551577250661
ChemicalEngineering,Area8,"clientele, escape, plan, stakeholder, safety",0,1,0,0,0,5,1,0,0.008859654045771348
ChemicalEngineering,Area8,"visibly, soon, possible, provide, facility",0,0,0,0,0,5,1,0,0.009698445799615978
ChemicalEngineering,Area8,"post, visibly, occupancy, certificate, secure",0,0,0,0,0,5,1,0,0.004901676172118974
ChemicalEngineering,Area8,"staff, housing, faculty, student, repair",1,1,0,0,0,5,1,1,0.021726426674310437
ChemicalEngineering,Area8,"possible, signal, instal, central, alarm",0,0,0,0,0,5,1,0,0.0034403713868271925
ChemicalEngineering,Area8,"college, improve, food, engineering, servicescanteen",0,0,1,0,0,5,1,0,0.009757282414154942
ChemicalEngineering,Area8,"administration, update, bulletin, board, display",0,0,1,0,0,5,1,0,0.008339235565410491
ChemicalEngineering,Area8,"learn, conducive, budget, refurbish, warrant",0,0,0,0,0,5,1,0,0.006348720378735235
ChemicalEngineering,Area8,"personnel, regular, renewal, security, license",0,0,0,0,0,5,1,0,0.0069212885833278654
ChemicalEngineering,Area8,"bulletin, update, present, document, substantial",0,0,1,0,0,5,1,0,0.011679986770621037
ChemicalEngineering,Area9,"group, member, revisedupdated, correspond, manual",0,0,0,0,0,5,1,0,0.008704094316858717
ChemicalEngineering,Area9,"instead, student, faculty, room, laboratory",0,0,0,0,0,5,1,0,0.028611593072466582
ChemicalEngineering,Area9,"plan, operation, continue, pursue, generator",0,0,0,0,0,5,1,0,0.006667172897141644
ChemicalEngineering,Area9,"feasible, chemical, analytical, purchase, laboratory",1,0,1,0,1,5,1,1,0.005754823807335859
ChemicalEngineering,Area9,"numerous, laboratory, student, lab, class",1,0,1,0,1,5,1,1,0.01388002861867731
ChemicalEngineering,Area9,"student, equipment, operation, different, laboratory",1,0,1,0,1,5,1,1,0.023711066625767142
ChemicalEngineering,Area9,"drill, regular, conduct, earthquake, management",1,0,0,0,0,5,1,0,0.013335249440323993
ChemicalEngineering,Area9,"encourage, warrant, provide, gm, pc",1,0,0,0,0,5,1,0,0.011017086138683619
ChemicalEngineering,Area9,"suggest, conspicuous, extinguisher, accessibility, place",0,0,0,0,0,5,1,0,0.006519613914882049
ChemicalEngineering,Area9,"readable, print, precautionary, visibly, measure",1,0,0,0,0,5,1,0,0.002297355812541168
ChemicalEngineering,Area9,"end, administration, modification, room, construction",0,0,0,0,0,5,1,0,0.0073548226836639904
ChemicalEngineering,Area9,"room, construction, stock, maybe, andor",0,0,0,0,0,5,1,0,0.004994245480841769
ChemicalEngineering,Area9,"administration, additional, exist, prioritize, instrument",0,0,0,0,0,5,1,0,0.009019428575456782
ChemicalEngineering,Area9,"memorandum, donate, receipt, safe, user",0,0,0,0,0,5,1,0,0.001320041866820434
ChemicalEngineering,Area9,"high, equipmentapparatus, repair, schedule, conduct",0,0,0,0,0,5,1,0,0.008575167959161098
ChemicalEngineering,Area9,"reference, inside, manual, room, laboratory",0,0,1,0,0,5,1,0,0.015130005259632515
ChemicalEngineering,Area9,"functional, ensure, shall, maintenance, laboratory",0,0,1,0,0,5,1,0,0.010700751980681307
ChemicalEngineering,Area9,"properly, substantial, document, present, update",0,0,1,0,0,5,1,0,0.016154572129126746
ChemicalEngineering,Area9,"personnel, inventory, duly, equipmentapparatus, laboratory",1,0,1,0,0,5,1,1,0.00897429809519828
ChemicalEngineering,Area9,"incharge, sign, program, equipment, laboratory",0,0,1,0,0,5,1,0,0.017656630526309686
ComputerEngineering,Area1,"complete, signature, serve, documentation, present",0,0,0,0,0,5,1,0,0.007598414840718364
ComputerEngineering,Area1,"vision, dissemination, concerned, authority, hall",0,0,0,0,0,5,1,0,0.006459497721210097
ComputerEngineering,Area1,"understand, program, survey, objective, stakeholder",0,0,0,0,0,5,1,0,0.021402065550302784
ComputerEngineering,Area1,"study, result, awareness, conduct, acceptability",0,0,0,0,0,5,2,0,0.017529330655090873
ComputerEngineering,Area1,"appropriate, fully, support, student, document",0,0,0,0,0,5,1,0,0.01781426754201415
ComputerEngineering,Area1,"make, conduct, study, determine, influence",1,0,0,0,0,5,8,0,0.0198538030978691
ComputerEngineering,Area1,"understand, acceptability, determine, conduct, study",0,0,0,0,0,5,4,0,0.01692531838650368
ComputerEngineering,Area1,"make, conduct, study, determine, influence",1,0,0,0,0,5,8,0,0.0198538030978691
ComputerEngineering,Area1,"new, dissemination, jingle, retention, play",0,0,0,0,0,5,4,0,0.004153907290129896
ComputerEngineering,Area1,"educational, mission, legal, mmsu, graduate",0,0,0,0,0,5,4,0,0.009984713550604112
ComputerEngineering,Area1,"necessary, engineering, internalize, college, stakeholder",0,0,0,0,0,5,2,0,0.012483060082211542
ComputerEngineering,Area1,"documentation, invite, necessary, actively, review",0,0,0,0,0,5,1,0,0.007766604409369166
ComputerEngineering,Area1,"picture, know, meaning, statement, able",0,1,0,0,0,5,1,0,0.0025447514780672716
ComputerEngineering,Area1,"recommend, medium, dissemination, stakeholder, encourage",0,1,0,0,0,5,1,0,0.015486949699951963
ComputerEngineering,Area1,"necessary, engineering, internalize, college, stakeholder",0,0,0,0,0,5,2,0,0.012483060082211542
ComputerEngineering,Area1,"sufficient, dissemination, translation, copy, version",0,0,0,0,0,5,1,0,0.004111000448612119
ComputerEngineering,Area1,"ensure, discussion, review, correct, vmgos",0,0,0,0,0,5,1,0,0.006530091820388711
ComputerEngineering,Area1,"industry, mgo, linkage, acceptability, concerned",0,0,0,0,0,5,1,0,0.0055696036505550155
ComputerEngineering,Area1,"constitute, committee, brief, adequate, possible",0,0,1,0,0,5,1,0,0.0036964773975522985
ComputerEngineering,Area1,"ensure, discussion, syllabus, integral, course",0,0,1,0,0,5,1,0,0.006858364513200861
ComputerEngineering,Area10,"departmental, survey, document, activity, student",0,0,1,0,1,5,2,0,0.028221541278894525
ComputerEngineering,Area10,"departmental, survey, document, activity, student",0,0,1,0,1,5,2,0,0.028221541278894525
ComputerEngineering,Area10,"documentation, departmental, survey, need, conduct",0,0,0,0,0,5,1,0,0.01775406341213237
ComputerEngineering,Area10,"student, faculty, filing, encourage, approve",0,0,0,0,0,5,1,0,0.028394599518454012
ComputerEngineering,Area10,"compliance, recommendation, say, suggest, accomplish",0,0,0,0,0,5,1,0,0.005448568715065318
ComputerEngineering,Area10,"teach, time, release, include, preparation",0,0,0,0,0,5,2,0,0.009224950076898546
ComputerEngineering,Area10,"maintain, budget, college, specific, provide",0,0,0,0,0,5,2,0,0.016425172695459955
ComputerEngineering,Area10,"highly, attach, package, pertinent, documentation",0,0,0,0,0,5,2,0,0.006931826109887498
ComputerEngineering,Area10,"college, institution, budget, monitor, activity",0,0,0,0,0,5,2,0,0.020854708828184288
ComputerEngineering,Area10,"plan, longterm, development, short, policy",0,0,0,0,0,5,1,0,0.010680374400193727
ComputerEngineering,Area10,"asia, aqrf, aqan, time, high",0,0,0,0,0,5,4,0,0.0035002176813185132
ComputerEngineering,Area10,"asia, aqrf, aqan, time, high",0,0,0,0,0,5,4,0,0.0035002176813185132
ComputerEngineering,Area10,"asia, aqrf, aqan, time, high",0,0,0,0,0,5,4,0,0.0035002176813185132
ComputerEngineering,Area10,"asia, aqrf, aqan, time, high",0,0,0,0,0,5,4,0,0.0035002176813185132
ComputerEngineering,Area10,"network, quality, rank, asean, university",0,1,0,0,0,5,1,0,0.0052218542563464065
ComputerEngineering,Area10,"systematic, record, management, ln, document",0,0,1,0,0,5,1,0,0.00952676394776745
ComputerEngineering,Area10,"package, attach, pertinent, highly, document",0,0,1,0,0,5,1,0,0.010768890886208745
ComputerEngineering,Area10,"operation, college, time, provide, budget",0,0,0,0,0,5,1,0,0.01751011052774569
ComputerEngineering,Area10,"neglect, not_be, affect, institution, policy",0,0,0,0,0,5,1,0,0.004426195412125044
ComputerEngineering,Area10,"long, evaluate, development, term, monitor",0,0,0,0,0,5,1,0,0.009354134125600056
ComputerEngineering,Area2,"field, research, scholarly, output, faculty",1,1,1,0,1,5,1,1,0.018725413977177002
ComputerEngineering,Area2,"shall, specialization, align, graduate, pursue",0,0,0,0,0,5,1,0,0.006405431288381402
ComputerEngineering,Area2,"recognize, international, ched, article, journal",0,0,0,0,0,5,1,0,0.004266243872669818
ComputerEngineering,Area2,"instruction, development, encourage, member, faculty",0,1,1,0,1,5,1,1,0.034591780104532434
ComputerEngineering,Area2,"material, teach, utilization, readily, im",0,0,0,0,0,5,1,0,0.008212266402476085
ComputerEngineering,Area2,"attend, monitoring, univer, college, class",0,0,0,0,0,5,1,0,0.012547707493413307
ComputerEngineering,Area2,"honor, organization, participate, specialization, join",0,0,0,0,0,5,1,0,0.004128380277359005
ComputerEngineering,Area2,"beneficial, assignment, administrative, revision, workload",0,0,0,0,0,5,1,0,0.002615604725234531
ComputerEngineering,Area2,"prompt, classroom, provide, faculty, duty",1,1,1,0,1,5,1,1,0.015099897528053512
ComputerEngineering,Area2,"teachinglearning, technique, unit, improve, environment",0,0,0,0,0,5,1,0,0.006079948766504693
ComputerEngineering,Area2,"anticipate, laboratory, additional, faculty, encourage",0,1,1,0,1,5,2,1,0.02824839532590874
ComputerEngineering,Area2,"institution, graduate, teach, university, position",0,1,0,0,0,5,1,0,0.012843364653228955
ComputerEngineering,Area2,"resource, engagement, speak, cpe, lecture",0,0,0,0,0,5,1,0,0.00391198694410167
ComputerEngineering,Area2,"anticipate, laboratory, additional, faculty, room",1,1,1,0,1,5,1,1,0.024703029429129074
ComputerEngineering,Area2,"anticipate, laboratory, additional, faculty, encourage",0,1,1,0,1,5,2,1,0.02824839532590874
ComputerEngineering,Area2,"load, teach, member, encourage, faculty",0,1,1,0,0,5,1,1,0.028422401666132812
ComputerEngineering,Area2,"possible, linkage, membership, encourage, member",0,0,1,0,0,5,1,0,0.016516016021436614
ComputerEngineering,Area2,"class, schedule, budget, development, faculty",1,1,1,0,0,5,1,1,0.0195749693884496
ComputerEngineering,Area2,"distribution, deliberate, productively, preparation, review",0,0,1,0,0,5,1,0,0.004430903193361493
ComputerEngineering,Area2,"reference, easy, graduate, complete, course",0,0,1,0,0,5,1,0,0.00992230157351546
ComputerEngineering,Area3,"documentation, ipr, establish, protect, intellectual",0,0,0,0,0,5,1,0,0.00421782884172599
ComputerEngineering,Area3,"resource, college, exchange, material, instructional",0,1,1,0,1,5,1,1,0.018994796086160053
ComputerEngineering,Area3,"encourage, student, study, rate, academic",1,0,0,0,1,5,1,0,0.021148207975407705
ComputerEngineering,Area3,"evidence, prepare, online, benchmark, uploaded",0,0,0,0,0,5,1,0,0.003023977266866447
ComputerEngineering,Area3,"approve, strongly, consider, suggest, faculty",1,0,1,0,1,5,1,1,0.01996047356788455
ComputerEngineering,Area3,"undertaken, active, consultation, significant, faculty",1,0,1,0,1,5,1,1,0.011964379216599782
ComputerEngineering,Area3,"instruction, research, performance, encourage, material",1,1,0,0,1,5,1,1,0.02555934291176006
ComputerEngineering,Area3,"graduate, statistically, employability, employer, engineering",0,0,0,0,0,5,1,0,0.004641576402548775
ComputerEngineering,Area3,"major, specially, minor, edition, reading",0,0,0,0,0,5,1,0,0.002702393585045804
ComputerEngineering,Area3,"reference, reflect, descriptive, year, course",1,0,0,0,0,5,1,0,0.005517281767774077
ComputerEngineering,Area3,"stakeholder, curriculum, university, faculty, encourage",0,1,0,0,0,5,2,0,0.03114640740341665
ComputerEngineering,Area3,"stakeholder, curriculum, university, faculty, encourage",0,1,0,0,0,5,2,0,0.03114640740341665
ComputerEngineering,Area3,"student, tool, capability, mathematics, subject",0,0,0,0,0,5,1,0,0.011369942418098038
ComputerEngineering,Area3,"exchange, coe, administration, material, way",1,1,1,0,1,5,1,1,0.010271664941232722
ComputerEngineering,Area3,"review, revision, stakeholder, curriculum, university",0,1,0,0,0,5,1,0,0.015953869885018845
ComputerEngineering,Area3,"linkage, educationaltraining, exchangeadoption, institution, widen",0,0,0,0,0,5,1,0,0.004132576772479152
ComputerEngineering,Area3,"student, faculty, curriculum, computer, engineering",1,0,1,0,0,5,1,1,0.02050688405249578
ComputerEngineering,Area3,"importance, property, emphasis, right, certification",0,0,0,0,0,5,1,0,0.0010803438346460728
ComputerEngineering,Area3,"purpose, college, purchase, material, instructional",0,1,1,0,0,5,1,1,0.016435035018603123
ComputerEngineering,Area3,"program, course, syllabus, faculty, lecture",1,0,1,0,0,5,1,1,0.025392794520807307
ComputerEngineering,Area4,"regional, submission, list, special, housing",0,0,0,0,0,5,1,0,0.0013693888461932162
ComputerEngineering,Area4,"say, suggest, compliance, accomplish, recommendation",0,0,0,0,0,5,1,0,0.005448568715065318
ComputerEngineering,Area4,"publish, research, osas, present, conduct",0,0,0,0,0,5,1,0,0.015563957257721717
ComputerEngineering,Area4,"center, guideline, theutilization, student, encourage",0,0,0,0,0,5,1,0,0.016845304746785382
ComputerEngineering,Area4,"annually, issue, need, survey, program",1,0,0,0,1,5,1,0,0.01662547165449579
ComputerEngineering,Area4,"activity, need, properly, label, student",1,0,0,0,0,5,1,0,0.029208476382617355
ComputerEngineering,Area4,"properly, file, document, folder, need",1,0,0,0,0,5,1,0,0.017842467025882228
ComputerEngineering,Area4,"provide, social, information, occupational, educational",0,0,0,0,0,5,1,0,0.009546702495763289
ComputerEngineering,Area4,"counselor, cater, additional, member, guidance",1,0,0,0,0,5,1,0,0.013700322912927644
ComputerEngineering,Area4,"person, involves, indicate, picture, activity",1,0,0,0,0,5,1,0,0.009756927691680543
ComputerEngineering,Area4,"community, benchmark, require, statement, substantiate",0,0,0,0,0,5,1,0,0.006358667326704671
ComputerEngineering,Area4,"form, student, license, guidance, counselor",0,0,0,0,0,5,1,0,0.012872824990627835
ComputerEngineering,Area4,"documentation, post, possible, bulletin, activity",0,0,0,0,0,5,1,0,0.011091116876390566
ComputerEngineering,Area4,"data, complete, suggest, document, student",0,1,0,0,0,5,1,0,0.02090540612492729
ComputerEngineering,Area4,"document, need, authenticity, sign, signature",0,1,0,0,0,5,1,0,0.011234848933164778
ComputerEngineering,Area4,"different, serve, particular, student, organization",0,0,0,0,0,5,1,0,0.013304136403999156
ComputerEngineering,Area4,"willingness, tap, potential, participate, continue",0,0,0,0,0,5,1,0,0.0030019433995618194
ComputerEngineering,Area4,"sufficiently, publication, utilized, appropriately, unit",0,0,0,0,0,5,1,0,0.006267871029381946
ComputerEngineering,Area4,"effectiveness, assessment, arm, service, action",0,0,0,0,0,5,1,0,0.005676490133211017
ComputerEngineering,Area4,"support, initiative, parent, thoroughly, documentation",0,0,0,0,0,5,1,0,0.0049657398727474605
ComputerEngineering,Area5,"properly, document, exchange, hel, improve",0,0,0,0,0,5,1,0,0.013361649284118681
ComputerEngineering,Area5,"official, generate, help, strategy, lgu",0,0,0,0,0,5,1,0,0.0034429814584461056
ComputerEngineering,Area5,"consider, varied, publication, agency, research",0,0,0,0,0,5,1,0,0.01670164621012972
ComputerEngineering,Area5,"patent, responsive, write, research, capability",0,0,0,0,0,5,1,0,0.009540333804488186
ComputerEngineering,Area5,"result, documentation, output, proper, suggest",0,0,0,0,0,5,1,0,0.012819881303211631
ComputerEngineering,Area5,"process, instruction, extension, activity, utilized",0,0,0,0,0,5,1,0,0.01933532516808226
ComputerEngineering,Area5,"formulation, participation, maximize, agenda, research",0,0,0,0,0,5,1,0,0.013273654331087603
ComputerEngineering,Area5,"culture, individual, develop, team, research",1,0,0,0,0,5,1,0,0.008752093965942275
ComputerEngineering,Area5,"college, member, encourage, research, faculty",1,0,0,0,0,5,1,0,0.04769210230450578
ComputerEngineering,Area5,"include, enhancement, update, software, analysis",1,0,0,0,0,5,1,0,0.00786491562895117
ComputerEngineering,Area5,"coe, specialization, apply, involve, research",0,0,0,0,0,5,3,0,0.011655591414547513
ComputerEngineering,Area5,"coe, specialization, apply, involve, research",0,0,0,0,0,5,3,0,0.011655591414547513
ComputerEngineering,Area5,"college, activity, instruction, suggest, utilized",0,0,0,0,0,5,1,0,0.021062488826775784
ComputerEngineering,Area5,"coe, specialization, apply, involve, research",0,0,0,0,0,5,3,0,0.011655591414547513
ComputerEngineering,Area5,"specialization, apply, involve, research, faculty",0,1,1,0,1,5,1,1,0.02189840637235321
ComputerEngineering,Area5,"staff, assist, different, faculty, hire",0,1,1,0,0,5,2,1,0.0156678568201042
ComputerEngineering,Area5,"prepared, publish, journal, output, research",0,0,0,0,0,5,2,0,0.012648517424401633
ComputerEngineering,Area5,"department, line, agendaprogram, agenda, national",0,0,0,0,0,5,2,0,0.0065547604183788695
ComputerEngineering,Area5,"manuscript, guide, prescribed, form, write",0,0,0,0,0,5,2,0,0.003341963496962904
ComputerEngineering,Area5,"make, proceeding, inhouse, review, conduct",0,0,1,0,0,5,2,0,0.013844954854958243
ComputerEngineering,Area6,"faculty, encourage, participation, maximum, strengthen",0,1,0,0,1,5,1,0,0.020702859054094195
ComputerEngineering,Area6,"assessment, periodic, evaluation, improve, extension",0,0,0,0,0,5,1,0,0.015929111363807553
ComputerEngineering,Area6,"institutionalize, foreign, agency, nongovernmental, local",1,0,0,0,1,5,1,0,0.0021341822948945746
ComputerEngineering,Area6,"include, implementation, planning, extension, student",0,0,0,0,0,5,1,0,0.02483677550387378
ComputerEngineering,Area6,"extension, activity, suggest, project, sustainable",0,0,0,0,0,5,1,0,0.022982549053430328
ComputerEngineering,Area6,"followup, purpose, problem, need, properly",1,0,0,0,0,5,1,0,0.010367078431191867
ComputerEngineering,Area6,"process, community, extension, planning, program",0,0,0,0,0,5,1,0,0.022266351683383173
ComputerEngineering,Area6,"utilization, proper, budget, documentation, follow",0,0,0,0,0,5,1,0,0.01023013116239658
ComputerEngineering,Area6,"assistance, agency, additional, source, venture",1,0,0,0,0,5,1,0,0.005083299942815144
ComputerEngineering,Area6,"community, replanning, assessment, utilization, institution",0,0,0,0,0,5,1,0,0.00696346329769016
ComputerEngineering,Area6,"program, relation, relevant, college, thrust",0,0,0,0,0,5,1,0,0.015460559763006023
ComputerEngineering,Area6,"involvement, encourage, work, activity, extension",0,1,1,0,1,5,3,1,0.02471562641410688
ComputerEngineering,Area6,"involvement, encourage, work, activity, extension",0,1,1,0,1,5,3,1,0.02471562641410688
ComputerEngineering,Area6,"extension, work, encourage, student, involvement",0,1,1,0,1,5,1,1,0.02690463502702129
ComputerEngineering,Area6,"involvement, encourage, work, activity, extension",0,1,1,0,1,5,3,1,0.02471562641410688
ComputerEngineering,Area6,"replanning, make, evaluation, analyze, need",0,0,1,0,0,5,1,0,0.013613565420091683
ComputerEngineering,Area6,"encourage, teach, member, deloaded, extension",0,1,1,0,0,5,1,1,0.021880258293049917
ComputerEngineering,Area6,"office, extension, activity, properly, document",0,0,1,0,0,5,1,0,0.03065933304885963
ComputerEngineering,Area6,"office, target, activity, extension, conduct",0,0,0,0,0,5,1,0,0.022129516997493714
ComputerEngineering,Area6,"clientelebarangay, assessment, program, undertaken, training",0,0,0,0,0,5,1,0,0.01225864954103537
ComputerEngineering,Area7,"weedingout, subject, program, regular, collection",0,0,0,0,0,5,3,0,0.019483457720651978
ComputerEngineering,Area7,"weedingout, subject, program, regular, collection",0,0,0,0,0,5,3,0,0.019483457720651978
ComputerEngineering,Area7,"evaluate, copyright, suggest, title, year",0,0,0,0,0,5,1,0,0.008735284918761261
ComputerEngineering,Area7,"regular, efficient, weedingout, sustain, relevant",0,0,0,0,0,5,1,0,0.008752037015855281
ComputerEngineering,Area7,"weedingout, subject, program, regular, collection",0,0,0,0,0,5,3,0,0.019483457720651978
ComputerEngineering,Area7,"late, newsletter, service, access, library",0,0,0,0,0,5,2,0,0.010585894943351328
ComputerEngineering,Area7,"duly, operation, manual, comprehensive, widely",1,0,0,0,0,5,2,0,0.007396624750205725
ComputerEngineering,Area7,"promotes, resource, acquisition, program, library",0,0,0,0,0,5,4,0,0.019825343644903196
ComputerEngineering,Area7,"field, evaluate, professional, copy, resource",0,0,0,0,0,5,1,0,0.00899878312732534
ComputerEngineering,Area7,"promotes, resource, acquisition, program, library",0,0,0,0,0,5,4,0,0.019825343644903196
ComputerEngineering,Area7,"professional, program, library, evaluate, furthermore",0,0,0,0,0,5,3,0,0.01951045407005932
ComputerEngineering,Area7,"professional, program, library, evaluate, furthermore",0,0,0,0,0,5,3,0,0.01951045407005932
ComputerEngineering,Area7,"plan, collection, engineering, policy, development",0,0,0,0,0,5,1,0,0.016623992580015998
ComputerEngineering,Area7,"professional, program, library, evaluate, furthermore",0,0,0,0,0,5,3,0,0.01951045407005932
ComputerEngineering,Area7,"standard, acquisition, program, plan, book",0,0,0,0,0,5,1,0,0.018307503564027158
ComputerEngineering,Area7,"current, seminar, workshop, staff, library",0,0,0,0,0,5,4,0,0.011335947033871106
ComputerEngineering,Area7,"simple, support, hire, assistant, student",0,0,0,0,0,5,8,0,0.014255670979956767
ComputerEngineering,Area7,"develop, collegesuniversitys, adequate, quantity, necessary",0,0,1,0,0,5,4,0,0.005063545345504045
ComputerEngineering,Area7,"simple, support, hire, assistant, student",0,0,0,0,0,5,8,0,0.014255670979956767
ComputerEngineering,Area7,"online, college, various, effective, information",0,0,0,0,0,5,4,0,0.011719056866658929
ComputerEngineering,Area8,"improve, food, canteen, new, accommodate",1,0,0,0,0,5,2,0,0.005704543138226541
ComputerEngineering,Area8,"service, powerhouse, electrical, campus, completion",0,0,0,0,0,5,1,0,0.006048401931604781
ComputerEngineering,Area8,"open, stage, landscape, roof, make",1,1,0,0,1,5,2,1,0.0051859303684154414
ComputerEngineering,Area8,"person, pwd, inside, provide, facility",0,0,0,0,0,5,2,0,0.010449002626155113
ComputerEngineering,Area8,"properly, comfort, maintain, room, faculty",1,0,0,0,0,5,2,0,0.021389504135240385
ComputerEngineering,Area8,"plan, stakeholder, escape, safety, visibly",0,1,0,0,0,5,1,0,0.008112705644943116
ComputerEngineering,Area8,"storage, strategically, locate, training, athletics",0,0,0,0,0,5,1,0,0.001948019559417114
ComputerEngineering,Area8,"clientele, soon, possible, alarm, installment",0,0,0,0,0,5,1,0,0.0032192686664387574
ComputerEngineering,Area8,"visible, make, secure, certificate, occupancy",1,1,0,0,0,5,2,1,0.007773459544188891
ComputerEngineering,Area8,"provide, additional, building, administration, facility",0,1,0,0,0,5,1,0,0.0201191750594025
ComputerEngineering,Area8,"locator, location, different, site, indicate",0,0,0,0,0,5,1,0,0.004134857790698904
ComputerEngineering,Area8,"flood, rain, reduce, corridor, construction",0,0,0,0,0,5,1,0,0.0013297171990956462
ComputerEngineering,Area8,"conduct, drill, earthquake, semester, college",0,0,0,0,0,5,1,0,0.013319593233278464
ComputerEngineering,Area8,"extinguisher, university, personnel, regular, orientation",0,0,1,0,0,5,1,0,0.012631292894652845
ComputerEngineering,Area8,"vandalism, wall, desirable, properly, class",0,0,1,0,0,5,1,0,0.0054718610929938415
ComputerEngineering,Area9,"training, filing, validity, assure, lecture",0,0,0,0,0,5,1,0,0.0034529631937606515
ComputerEngineering,Area9,"inventory, ensure, easy, encourage, process",0,1,0,0,1,5,1,0,0.012629034319571972
ComputerEngineering,Area9,"appearance, navigation, supply, equipment, laboratory",1,1,1,0,1,5,1,1,0.009484566161716557
ComputerEngineering,Area9,"list, retrieval, cod, label, make",0,0,0,0,0,5,1,0,0.0059658377031984065
ComputerEngineering,Area9,"highly, compliance, accomplish, say, document",0,0,0,0,0,5,1,0,0.009167098797572635
ComputerEngineering,Area9,"posslble, focus, member, lnstruction, laboratory",1,0,0,0,0,5,1,0,0.01027433021963643
ComputerEngineering,Area9,"earthquake, budget, permit, student, laboratory",1,1,1,0,1,5,1,1,0.017467658875266464
ComputerEngineering,Area9,"thing, principle, apply, order, place",0,0,0,0,0,5,1,0,0.00419720820031955
ComputerEngineering,Area9,"measure, readable, precautionary, visibly, document",1,0,0,0,0,5,1,0,0.0068556304354705725
ComputerEngineering,Area9,"consider, license, ln, belng, utilized",1,0,0,0,0,5,1,0,0.007718960038131794
ComputerEngineering,Area9,"purchase, program, need, encourage, immediate",0,1,0,0,0,5,1,0,0.020689828713310536
ComputerEngineering,Area9,"additional, proper, laboratory, administration, equipment",1,1,1,0,1,5,1,1,0.01989278587101094
ComputerEngineering,Area9,"accommodate, consideration, additional, laboratory, room",1,1,1,0,1,5,1,1,0.013707237408909173
ComputerEngineering,Area9,"donate, end, ensure, safe, user",0,0,0,0,0,5,1,0,0.0025927170689384886
ComputerEngineering,Area9,"safekeeping, handle, necessary, art, efficiency",0,0,0,0,0,5,1,0,0.004128787395906961
ComputerEngineering,Area9,"conform, ched, arrange, observance, workspace",0,0,0,0,0,5,1,0,0.0023847963819483703
ComputerEngineering,Area9,"drill, fight, evacuation, regular, employee",0,0,0,0,0,5,1,0,0.0039036812545621335
ComputerEngineering,Area9,"medicine, equip, kit, essential, manual",0,0,1,0,0,5,1,0,0.003639932895248678
ComputerEngineering,Area9,"andor, computer, repair, hire, laboratory",1,1,1,0,0,5,1,1,0.008406122120293527
ComputerEngineering,Area9,"toolsdevices, equipmentdevices, allied, reproduce, additional",0,0,0,0,0,5,1,0,0.003310276330771025
DevelopmentCommunication,Area1,"final, poster, copy, revise, consistently",0,0,0,0,0,5,3,0,0.003073011076154232
DevelopmentCommunication,Area1,"poster, copy, consistently, revise, document",0,0,0,0,0,5,1,0,0.00831922277414119
DevelopmentCommunication,Area1,"final, poster, copy, revise, consistently",0,0,0,0,0,5,3,0,0.003073011076154232
