Level,Recommendations
2,extension programsprojects from ece faculty is encouraged
2,student involvement in extension projects is encouraged
2,there is a need to disseminate monitor and evaluate extension services being rendered
2,it is highly recommended to conduct impact assessment in every extension activity conducted to determine its sustainability
2,it is highly recommended that the program may consider strengthening the conduct of extension projects and activities that are relevant and researchbased to the program under survey to ensure its sustainability
2,the program may prioritize planning of more projects and activities with reference to the allocated budget for extension
2,development of system in the conduct of sustainable extension projects and activities may be given priority by the program
2,establishing linkages and networks with foreign organizations and ngas to source out technical assistance and service inputs is highly suggested
