Level,Recommendations
psv,documents should be properly classified systematically arranged well packaged and labeled for ease in their evaluation
psv,increase and sustain the participation of faculty members in research activities along their fields of specialization
psv,linkagesconsortia with other agencies invite productive exchange of quality outputs aside from the funding derived from them it would be better then if the program under survey to establish more linkages as well as strengthen existing ones
psv,conduct of a local seminar along thesisresearch writing is highly recommended to come up with netter research outputs
psv,the conduct of research forum in the college level to include those funded personally is highly recommended
