Level,Recommendations
1,there is a need to involve the stakeholder particularly the faculty student and the community in the planning and replanning of research agenda to make them aware of the research activity of the college and this should be properly document
1,faculty member may be encourage to conduct action research to improve the content and the delivery of the teachinglearning process
1,faculty member be encourage to establish sustain and strengthen linkage with other agency for possible funding support for research
1,it is suggest that research development plan specific for the program may be prepared to provide the faculty a framework in conduct research activity this will also serve as a basis in monitoring whether the activity be implement as plan
1,all faculty member be encourage to publish their complete research in the local national and international refereed journal
1,technology generate from research may be submit for patent and may be commercialize to generate income for the college
1,it is encourage that research output may be utilized for extension instruction and institutional development of the college
