Level,Recommendations
1,install a vicinity map and development plan at the main entrance of the university
1,maintain the cleanliness inside and outside the building with it restroom by hire contractual staff
1,continue to make the college a conducive place of learn by improve the size of the room through continuous expansion
1,some window of a few building should be repair
1,the library book and the museo ilokandia artifact must be secure and place in an airconditioned room to make them last longer
