Level,Recommendations
1,a well understand on the level or degree of acceptability of the vmgo of the stakeholder may be determine through a study to be conduct
1,the effectiveness of the vmgo in attract enrolees may be determine or know by conduct a study on the influence of the goal and objective of the college and program respectively
1,the depth and strength of the influence of the mmsus vmgo on the life of it graduate may be determine through a study conduct on the mmsu graduate work habit and activity in the workplace
1,the vmgo may be make more attractive if dissemination take new form like song and jingle poem cartoon play and puppetry these strategy will enhance retention of the vmgo
1,the mission of mmsu may be revisit to make it reflect the legal and educational mandate as spell out in pd
