Level,Recommendations
psv,make a followup study on the vmgo study to cover a wider number and category of stakeholder and after undergo a thorough review and approval process by the authority concerned print and report as soon as possible and disseminate the copy to all concerned stakeholder
psv,constitute a committee to review and edit the present vmgos to correct mistake in grammar and if possible to keep them short and simple brief enough to be interest but adequate enough to cover the vital part
psv,incorporate a discussion of the vmgos in the introductory part of each course syllabus to ensure that these be take up as integral part of each course
psv,dissemination of the revise vmgos should include the ilocano translation thorough various form of medium to enable the clientele include the nonenglish speak ilocanos to well understand and hence well appreciate this well craft document
