Level,Recommendations
psv,involve all group of stakeholder in the formulation of the research agenda by invite term during planning and inhouse review establish linkage for resource share and pother collaborative activity
psv,hire additional support personnel to enhance the research capability of the unit
psv,explore mean in generate more income from research output
psv,revive the publication of the college researchtechnical journal create a committee to handle this activity and allocate fund for this purpose
psv,upgrade laboratory facility should be intensified to be able to conduct basic and highend activity
psv,give due importance to external linkaging and recourse generation activity
