Level,Recommendations
psv,the site plantvicinity map near the main gate of the campus should be instal
psv,the student restroom must be give due attention and priority in the college clean and green projectsactivities
psv,it is suggest to come up with a workable solution as to the provision of continuous and sustainable clean safe and free potable water for the student
psv,it is suggest to continue the construction of cover path walk to connect closely related building
psv,while the building in use be construct for some other purpose it may be nice to relocate some chalk board in some classroom to allow well light and ventilation
psv,a system may be deviced to institutionalize the follow a potability test and drinking water b rest control infection c check of electrical line it is recommend that segregation of waste must be do from collection to disposal
psv,where appropriate relevant support document in term of pictorial communication accomplishment reportsaction plan program listing duly sign may be provide
psv,room utilization guide should be post near the entrance of the classroom
