Level,Recommendations
psv,conduct a wider study which is indicate as a need in area need improvement
psv,constitute a committee to review and edit the present vmgos to correct mistake in grammar and if possible to keep them short and simple brief enough to be interest but adequate enough to cover the vital part
psv,the correct version along with the llocano translation may be print in sufficient copy for dissemination
psv,incorporate a discussion of the vmgos in the introductory part of each course syllabus to ensure that these be take up as integral part of each course
