Level,Recommendations
psv,it is desirable that additional qualify guidance counselor be hire to cater to the need of the grow population ched counselorratio requirement is
psv,documentation of activity and initiative of parent in support of ssdo plan should be properly and thoroughly document
psv,there should be regular assessment of the quality and effectiveness of the service of the various arm of the ssdo and their result should be use as input for the action plan for the follow year
psv,continue tap potential and willingness of the alumnus to participate in school activity
psv,evaluation of the various activity of the sport and sociocultural unit and the publication unit should be sufficiently document and the result should be appropriately utilized
psv,it would be well if the evaluation on the performance of the different student organization could serve purpose other than the selection of outstanding student organization for the particular school year
