Level ,Recommendations
2,encourage faculty researcher and student to conduct action research especially in their area of specialization
2,design a strategy to promote interdisciplinary and collaborative research and to assist faculty researcher to be actively engage in research
2,research output have to be utilized to improve instruction and transfer andor disseminate to the community
