Level,Recommendations
psv,concrete evidence to substantiate file document should be make available to allow validation and authenticity a portfolio of both academic and nonacademic pictorial with caption show internalization of vmgo be make available for reference
psv,the final copy of the revise vmgo should be consistently use in all document poster and the like
psv,a tagalog translation of the vmgo may contribute to it wider dissemination a weeklymonthly ontheair mmsu sa radyo broadcast may facilitate delivery of it mandate mission to the grassroots
