Level,Recommendations
2,it is suggest that an improve system be establish to make the conduct of extension project sustainable
2,establish a clear comprehensive but workable extension project align to the program wherein the participation of stakeholder is visible apply the principle of convergence with govemment and nongovernment agency for project sustainability and impact analysis
2,if possible scoping process may be incorporate prior to the implementation of extension project
2,outreach activity be integrate to ensure continuity and sustainability and for it to be consider as extension program
2,moaterminal report should be update and make available upon completion of the project
