Level,Recommendations
2,research on student need employability and demand analysis of graduate and effectiveness of the implementation of student activity be encourage
2,a more active alumnus association is imperative hence shall be strengthen
2,for a more responsive guidance service accreditedlicensed guidance counselor can be hire to well serve the student
2,budget for student development can be review to allow great flexibility in render student service and conduct of student activity
2,linkage with industry government and private entity shall be strengthen in order to identify more employment opportunity for graduate
2,since result and feedback will be the base for improve student service regular monitoring and evaluation of activity shall be continuously conduct
