Level,Recommendations
psv,continue acquisition of recently publishedprofessional book for major subjectsand regular subscription to professional journal would be necessary
psv,to meet the require five copyright title within five year for every subject of the program be evaluate a collection mapping is suggest
psv,to assist in the research and instruction need of the library clientsusers there should be available subject bibliography index and abstractingof resource pathfinder of program and start of digitization
psv,to sustain a relevant and efficient collection regular weedingout may be do
