Level,Recommendations
psv,representative of cooperate agency linkage alumnus industry and other stakeholder should be involve in the formulation review andor revision of the vmgo and these should be document
psv,effort should be make to reflect the update vision and mission of the university in the different poster manual handbook syllabus and other document
psv,it will be easy on the part of the other stakeholder to understand the vmgo if the vernacular translation is also post
